description,category,brand,calories,protein,fat,carbs,calories_per_protein,calories_per_fat,calories_per_carb,label
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Weis Markets, Inc.",-0.3089873942297048,-0.4458681877998859,-0.0153262576300939,-0.3226330416281706,-0.2836937414511845,-0.3322195883002123,-0.1471308759964865,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Wegmans Food Markets, Inc. ",-0.1744784990233254,-0.2578723650694033,0.3693433214531881,-0.4429733713595986,-0.2836956335312977,-0.3322199769156745,-0.1471304688334302,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Associated Wholesale Grocers, Inc.",-0.4116389195187838,-0.4231434180192782,-0.0651908326964452,-0.4304379203459081,-0.2836950667893436,-0.3322197412758452,-0.1471308318504133,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Ingles Markets Inc.,-0.3691624262957166,-0.4499999641236329,-0.1293024292103256,-0.2950550493980517,-0.2836941869111958,-0.332219452736818,-0.1471309802582168,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Hiland Dairy Inc.,-0.2735903165438155,-0.3198490099256064,0.0416618281600219,-0.2925479591953135,-0.2836955360582098,-0.3322196302811173,-0.1471308782731479,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Super Store Industries,-0.2842094398495823,-0.4365716910714555,0.1128969353976668,-0.3777890260884085,-0.283693733373403,-0.3322197969736596,-0.1471307577041262,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Wegmans Food Markets, Inc. ",-0.1744784990233254,-0.2578723650694033,0.3693433214531881,-0.4179024693322177,-0.2836956335312977,-0.3322199769156745,-0.147130530964003,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,SmithFoods Inc.,-0.3620830107585388,-0.3973198159958602,-0.1221789184865611,-0.3201259514254325,-0.2836950955081661,-0.3322194527367972,-0.1471309405181113,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Associated Wholesale Grocers, Inc.",-0.3868609651386613,-0.3890562633483665,-0.1079318970390321,-0.335168492641861,-0.2836954064795229,-0.332219564697431,-0.1471309492331818,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Wells Enterprises, Inc.",-0.2700506087752266,-0.4086822008861642,0.1627615104640181,-0.3953386575075751,-0.2836941861280278,-0.3322198542355197,-0.1471307068382233,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Associated Wholesale Grocers, Inc.",-0.3691624262957166,-0.4272751943430251,-0.0723143434202097,-0.3226330416281706,-0.2836946412366113,-0.3322196080491199,-0.1471309453403073,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Bruno's Supermarkets, Inc.",-1.077103980013503,-0.7454219712715342,-0.8416535015867739,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Dean Foods Company,-0.3479241796841831,-0.4417364114761392,-0.0010792361825648,-0.3502110338582895,-0.2836941743625134,-0.3322197192684901,-0.1471308815335943,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Dean Foods Company,-0.3373050563784163,-0.4365716910714555,-0.1008083863152676,-0.3401826730473372,-0.2836941896756973,-0.3322194426563619,-0.1471308836596462,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Dean Foods Company,-0.3302256408412384,-0.4541317404473797,-0.0366967898013873,-0.3401826730473372,-0.2836937418967328,-0.332219591899293,-0.1471308752626096,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Food Town Stores Inc.,-0.3585433029899498,-0.296091296064062,-0.1221789184865611,-0.3577323044665038,-0.2836963028578841,-0.332219442357005,-0.1471308831348425,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Dean Foods Company,-0.2594314854694598,-0.4272751943430251,-0.0723143434202097,-0.1671934490584093,-0.2836937257676981,-0.3322193071312341,-0.1471310085654942,0
"PREMIUM ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Asael Farr & Sons Company,-0.3585433029899498,-0.296091296064062,-0.0153262576300939,-0.4680442733869794,-0.2836963028578841,-0.332219714826317,-0.1471306776420508,0
PREMIUM LIGHT ICE CREAM,Ice Cream & Frozen Yogurt,Super Store Industries,-0.3904006729072503,-0.2454770360981627,-0.3821870599039647,-0.2123210727076949,-0.2836969017156646,-0.3322183962527313,-0.1471310898792321,0
PREMIUM SPUMONI ICE CREAM,Ice Cream & Frozen Yogurt,"Wells Enterprises, Inc.",-0.3691624262957166,-0.4272751943430251,-0.0723143434202097,-0.3226330416281706,-0.2836946412366113,-0.3322196080491199,-0.1471309453403073,0
PURPLE POWER ICE CREAM,Ice Cream & Frozen Yogurt,Kemps LLC ,-0.2806697320809934,-0.4541317404473797,-0.0366967898013873,-0.2323777943295996,-0.2836932903409364,-0.3322194620140912,-0.1471309605282115,0
RAINBOW SHERBET ICE CREAM,Ice Cream & Frozen Yogurt,"Winn-Dixie Stores, Inc.",-0.5780051846424636,-0.7454219712715342,-0.757596075046353,-0.1421225470310285,0.9987869700885358,-0.3322090225467602,-0.1471313162258078,0
"REAL ICE CREAM, CHOCOLATE",Ice Cream & Frozen Yogurt,"Ahold USA, Inc. ",-0.2948285631553491,-0.4417364114761392,-0.0010792361825648,-0.3126046808172182,-0.2836937103000024,-0.3322195860024941,-0.1471308741038023,0
"REAL ICE CREAM, COFFEE",Ice Cream & Frozen Yogurt,"Ahold USA, Inc. ",-0.3479241796841831,-0.4417364114761392,-0.0010792361825648,-0.3502110338582895,-0.2836941743625134,-0.3322197192684901,-0.1471308815335943,0
"REAL ICE CREAM, NEAPOLITAN",Ice Cream & Frozen Yogurt,"Supervalu, Inc.",-0.3691624262957166,-0.4272751943430251,-0.1841534617833121,-0.3226330416281706,-0.2836946412366113,-0.3322192778212033,-0.1471309453403073,0
"REAL ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Supervalu, Inc.",-0.4257977505931395,-0.507844832656089,-0.1862905150004415,-0.305083410209004,-0.2836932709943789,-0.3322194527370003,-0.1471310313711357,0
"REAL ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Ahold USA, Inc. ",-0.609862554559764,-0.2898936315784416,-0.474792699312903,-0.3126046808172182,-0.2836978249845132,-0.3322188624012663,-0.1471312313305374,0
"REAL ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Kemps LLC ,-0.3691624262957166,-0.4272751943430251,-0.1841534617833121,-0.3226330416281706,-0.2836946412366113,-0.3322192778212033,-0.1471309453403073,0
"REAL ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Ahold USA, Inc. ",-0.3479241796841831,-0.4417364114761392,-0.0010792361825648,-0.3502110338582895,-0.2836941743625134,-0.3322197192684901,-0.1471308815335943,0
REAL PREMIUM ICE CREAM,Ice Cream & Frozen Yogurt,"Winn-Dixie Stores, Inc.",-0.1178431747259025,-0.4499999641236329,0.1770085319115471,-0.1145445548009096,-0.2836919289065494,-0.3322195627039487,-0.1471309346032748,0
RICH & CREAMY ICE CREAM,Ice Cream & Frozen Yogurt,"Supervalu, Inc.",-0.1603196679489697,-0.3807927107008728,0.0772793817788443,-0.1145445548009096,-0.28369387392316,-0.3322194446095308,-0.1471309712031282,0
ROCKY ROAD ICE CREAM,Ice Cream & Frozen Yogurt,"Prairie Farms Dairy, Inc.",-0.2948285631553491,-0.3849244870246196,-0.0936848755915032,-0.1822359902748379,-0.2836947877906726,-0.3322193429086263,-0.147131026840177,0
ROCKY ROAD ICE CREAM,Ice Cream & Frozen Yogurt,Kemps LLC ,-0.2594314854694598,-0.2682018058787705,-0.0723143434202097,-0.1671934490584093,-0.2836959996694316,-0.3322193071312341,-0.1471310085654942,0
ROCKY ROAD ICE CREAM,Ice Cream & Frozen Yogurt,SmithFoods Inc.,-0.2311138233207483,-0.5915133032119632,-0.2033869407374761,-0.0418389389215052,-0.2836859579089329,-0.3322187530511082,-0.1471310912516533,0
ROLLIN' IN THE DOUGH ICE CREAM,Ice Cream & Frozen Yogurt,"2178 Kensington Ave., Inc.",-0.0789063892714243,-0.3921550955911767,0.4405784286908329,-0.2323777943295996,-0.2836930475825906,-0.3322199070249916,-0.147130757704034,0
"S'MORES ICE CREAM, S'MORES",Ice Cream & Frozen Yogurt,Nash Finch Company,-1.077103980013503,-0.3849244870246196,0.2339966177016629,-0.9393772315017392,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,0
"SANDWICHES ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Key Food Stores Co-Operative, Inc.",-0.5284492758822186,-0.4448352437189493,-0.4263528263913045,-0.3552252142637657,-0.2836957027390081,-0.3322187622244735,-0.1471310936216057,0
"SNICKERDOODLE ICE CREAM, SNICKERDOODLE",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.1921770378662701,-0.3931880396721133,0.2126260855303695,-0.2273636139241234,-0.283693879137606,-0.332219778577557,-0.1471308778348827,0
"SNICKERDOODLE ICE CREAM, SNICKERDOODLE",Ice Cream & Frozen Yogurt,Rebel Creamery LLC,-0.2735903165438155,-0.5109436648988993,0.6115426860611805,-0.455508822373289,-0.2836914518715802,-0.3322203828978922,-0.1471305809313688,0
"SOUTHERN HOME, ICE CREAM",Ice Cream & Frozen Yogurt,"Bruno's Supermarkets, Inc.",-0.2948285631553491,-0.2898936315784416,-0.1079318970390321,-0.2022927118967426,-0.2836959893573885,-0.3322193000631105,-0.1471310068589651,0
STRAWBERRY CHEESECAKE ICE CREAM,Ice Cream & Frozen Yogurt,Walgreens Co.,-0.3160668097668827,-0.4272751943430251,-0.1841534617833121,-0.1671934490584093,-0.2836941982677823,-0.332219107448681,-0.1471310606925571,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"The Haagen-Dazs Company, Inc.",-0.2523520699322819,-0.3570349968393282,0.1770085319115471,-0.3928315673048369,-0.2836949110987089,-0.3322198412889438,-0.1471306886597009,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,All Star Dairy Association Inc,-0.4257977505931395,-0.3890562633483665,-0.1079318970390321,-0.4204095595349559,-0.2836956964851103,-0.332219676658105,-0.147130869198141,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Mike Natural Foods LLC,-0.4399565816674953,-0.332244338896847,-0.1293024292103256,-0.3627464848719799,-0.2836964544526281,-0.3322196624086196,-0.1471309758445167,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Smart & Final Iris Corporation,-0.3762418418328945,-0.3849244870246196,-0.1791670042766769,-0.3552252142637657,-0.2836953872161514,-0.3322193174648559,-0.147130908436319,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,The Kroger Co.,-0.3939403806758392,-0.5109436648988993,-0.0295732790776228,-0.397845747710313,-0.2836928142105531,-0.3322197746012078,-0.1471308645525405,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Rosa Brothers Milk Company Incorporated,-0.2948285631553491,-0.4768565102279876,0.2696141713204854,-0.4830868146034079,-0.28369281620967,-0.3322200642790396,-0.1471305426801434,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Whole Foods Market, Inc.",-0.3691624262957166,-0.2682018058787705,-0.0723143434202097,-0.3602393946692418,-0.2836966099827009,-0.3322196080491199,-0.1471308923656772,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Publix Super Markets, Inc.",-0.454115412741851,-0.4417364114761392,-0.1435494506578545,-0.4730584537924556,-0.2836951024875354,-0.3322196666876744,-0.1471308116529138,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Kemps LLC ,-0.3904006729072503,-0.4582635167711267,-0.1492482592368661,-0.3126046808172182,-0.2836942001821019,-0.3322194570511129,-0.1471309824759579,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Fareway Stores, Inc.",-0.3939403806758392,-0.3931880396721133,-0.1941263767965824,-0.3126046808172182,-0.2836953995214193,-0.3322193235662939,-0.1471309864897414,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Rebel Creamery LLC,-0.3939403806758392,-0.5109436648988993,0.2909847034917788,-0.4279308301431702,-0.2836928142105531,-0.3322202769179559,-0.1471308118115414,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Winco Foods, Inc.",-0.3762418418328945,-0.3849244870246196,-0.1791670042766769,-0.7353000889988591,-0.2836953872161514,-0.3322193174648559,-0.1471293203376716,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Central Dairy Company,-0.3691624262957166,-0.3807927107008728,-0.0010792361825648,-0.3777890260884085,-0.2836953941560007,-0.3322197725748884,-0.1471308652161803,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Price Chopper Supermarkets,-0.351463887452772,-0.5109436648988993,-0.1150554077627967,-0.3126046808172182,-0.2836923333850333,-0.3322194424587472,-0.1471309383243389,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Whole Foods Market, Inc.",-0.4505757049732621,-0.4231434180192782,-0.1734681956976653,-0.4179024693322177,-0.2836953874685007,-0.3322195712082226,-0.1471309072561795,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Wal-Mart Stores, Inc.",-0.4753536593533846,-0.5109436648988993,-0.2753343990474975,-0.3702677554801942,-0.2836937357927995,-0.3322193076814327,-0.147131009670698,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Stater Bros. Markets Inc.,-0.3797815496014834,-0.4324399147477087,-0.1941263767965824,-0.3702677554801942,-0.2836946338297486,-0.332219277433889,-0.1471308903181085,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Eberhard Creamery Inc.,-0.3691624262957166,-0.4272751943430251,-0.1841534617833121,-0.2825195983843613,-0.2836946412366113,-0.3322192778212033,-0.1471309951607254,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Byrne Dairy Inc.,-0.3833212573700724,-0.4086822008861642,-0.2219080686192639,-0.2574486963569804,-0.2836950789504329,-0.332219187634893,-0.1471310380786418,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Target Stores,-0.4257977505931395,-0.507844832656089,-0.1862905150004415,-0.335168492641861,-0.2836932709943789,-0.3322194527370003,-0.1471309950336158,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Kemps LLC ,-0.4222580428245506,-0.4272751943430251,-0.1841534617833121,-0.3226330416281706,-0.2836950842054402,-0.3322194481937257,-0.1471310065260317,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Target Stores,-0.4257977505931395,-0.507844832656089,-0.2682108883237329,-0.305083410209004,-0.2836932709943789,-0.3322191532062533,-0.1471310313711357,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Hy-Vee, Inc.",-0.3797815496014834,-0.4324399147477087,-0.1941263767965824,-0.3326614024391229,-0.2836946338297486,-0.332219277433889,-0.1471309442952674,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Krasdale Foods, Inc.",-0.3691624262957166,-0.4014515923196071,-0.1293024292103256,-0.2975621396007897,-0.2836950846475209,-0.332219452736818,-0.1471309772078596,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.351463887452772,-0.5109436648988993,-0.0295732790776228,-0.3702677554801942,-0.2836923333850333,-0.3322196642476144,-0.1471308549543783,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Umpqua Dairy Products Co.,-0.351463887452772,-0.2754324144453275,-0.1941263767965824,-0.3126046808172182,-0.2836964494537889,-0.332219185169079,-0.1471309383243389,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,South Mountain Creamery LLC,-0.2629711932380487,-0.4716917898233039,0.1698850211877826,-0.3176188612226944,-0.2836926531743781,-0.3322198514080512,-0.1471308305348323,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Bridgeman's LLC,-0.3691624262957166,-0.4696259016614305,0.013167785264964,-0.3376755828445991,-0.2836937342875992,-0.3322198021895295,-0.1471309249450744,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"S. M. Flickinger Co., Inc.",-0.4187183350559617,-0.3849244870246196,-0.1791670042766769,-0.3552252142637657,-0.2836956999598795,-0.3322194527369758,-0.1471309601159339,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,HP Hood LLC,-0.351463887452772,-0.5109436648988993,-0.1150554077627967,-0.3126046808172182,-0.2836923333850333,-0.3322194424587472,-0.1471309383243389,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"Meijer, Inc.",-0.401019796213017,-0.4417364114761392,-0.1079318970390321,-0.3502110338582895,-0.2836946384250244,-0.3322196054104033,-0.14713094558333,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,LIDL,-0.3479241796841831,-0.4417364114761392,-0.1079318970390321,-0.3502110338582895,-0.2836941743625134,-0.3322194527367569,-0.1471308815335943,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Brigham's Inc.,-0.3125271019982937,-0.3735621021343157,0.0559088496075508,-0.3752819358856704,-0.2836950901091319,-0.3322197522675923,-0.1471307978419578,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"7-Eleven, Inc.",-0.5390683991879853,-0.4324399147477087,-0.3016913887254261,-0.4078741085212655,-0.2836959846653131,-0.3322194472052517,-0.1471310416982496,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,"The Haagen-Dazs Company, Inc.",-0.2523520699322819,-0.4014515923196071,0.1841320426353116,-0.3828032064938846,-0.2836941832788973,-0.3322198531511987,-0.1471307079838411,0
"STRAWBERRY ICE CREAM, STRAWBERRY",Ice Cream & Frozen Yogurt,Smart & Final Iris Corporation,-1.077103980013503,-0.3890562633483665,-0.1862905150004415,-0.3627464848719799,-0.2837005474876644,-0.3322215494548343,-0.1471317611499648,0
"SWIRL ICE CREAM, CHOCOLATE",Ice Cream & Frozen Yogurt,"Rouse's Enterprises, Inc.",-0.4116389195187838,-0.3807927107008728,-0.171331142480536,-0.3201259514254325,-0.2836957033559006,-0.33221945496513,-0.1471309973935863,0
"TANGERINE ICE CREAM, TANGERINE",Ice Cream & Frozen Yogurt,Mike Natural Foods LLC,-0.4399565816674953,-0.332244338896847,-0.1293024292103256,-0.3627464848719799,-0.2836964544526281,-0.3322196624086196,-0.1471309758445167,0
"TARO ICE CREAM, TARO",Ice Cream & Frozen Yogurt,Kountry Kittie Kreations,-0.5461478147251633,-0.379759766619936,-0.1485359081644897,-0.605934234537574,-0.2836966934069613,-0.3322199332796353,-0.1471306294444775,0
THE GOOD-FOR-YOU ICE CREAM,Ice Cream & Frozen Yogurt,"Beyond Better Foods, LLC",-0.7231332031546098,0.139811106091233,-0.6379210948871097,-0.4028599281157893,-0.2836994861521288,-0.3322178838730479,-0.14713129225005,0
TRADITIONAL ICE CREAM ROLL,Ice Cream & Frozen Yogurt,Rich Products Corporation,-0.1673990834861475,-0.3363761152205939,0.0060442745411995,-0.1195587352063857,-0.2836946445136029,-0.3322192853514048,-0.1471309725089349,0
TURTLE SUNDAE ICE CREAM,Ice Cream & Frozen Yogurt,All Star Dairy Association Inc,-0.248812362163693,-0.4231434180192782,-0.0651908326964452,-0.1947714412885283,-0.2836937257674141,-0.3322192988490713,-0.147130970556187,0
VANILLA BEAN ICE CREAM,Ice Cream & Frozen Yogurt,FRESH & EASY,-0.4788933671219735,-0.2682018058787705,-0.4035575920752581,-0.4379591909541224,-0.2836972202959703,-0.3322186686001764,-0.1471309132382766,0
VANILLA BEAN ICE CREAM,Ice Cream & Frozen Yogurt,Food City,-0.3691624262957166,-0.4190116416955313,-0.0936848755915032,-0.3577323044665038,-0.2836947907614812,-0.3322195525804379,-0.1471308961104354,0
VANILLA ICE CREAM SANDWICHES,Ice Cream & Frozen Yogurt,SUNDAE SHOPPE,-0.142621129106025,-0.3560020527583915,-0.371501793818318,0.1963346303386126,-0.2836941781326112,-0.332217356020962,-0.147131176360205,0
"VANILLA ICE CREAM, CHOCOLATE",Ice Cream & Frozen Yogurt,"Ahold USA, Inc. ",-0.2948285631553491,-0.4417364114761392,-0.1079318970390321,-0.2398990649378138,-0.2836937103000024,-0.3322193000631105,-0.1471309663057001,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Glencourt Inc.,-0.2806697320809934,-0.3735621021343157,0.1841320426353116,-0.4204095595349559,-0.2836948627183598,-0.3322199113933836,-0.1471306704480063,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"The Haagen-Dazs Company, Inc.",-0.1992564534034479,-0.2651029736359603,0.3194787463868368,-0.4329450105486463,-0.2836956964814817,-0.3322199544049293,-0.1471305291967179,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Wal-Mart Stores, Inc.",-0.2381932388579262,-0.4303740265858352,0.3550963000056592,-0.4805797244006698,-0.2836934797386791,-0.3322200705192063,-0.1471304616054841,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Kemps LLC ,-0.2912888553867602,-0.4582635167711267,0.0487853388837864,-0.3126046808172182,-0.2836932840761444,-0.3322196875688635,-0.1471308700900187,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Target Stores,-0.3868609651386613,-0.507844832656089,-0.1079318970390321,-0.335168492641861,-0.2836928359866281,-0.332219564697431,-0.1471309492331818,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.5142904448078629,-0.3931880396721133,-0.51753376365549,-0.3702677554801942,-0.2836963064170273,-0.3322178859629083,-0.147131058295827,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Oberweis Dairy, Inc.",-0.1249225902630804,-0.3477385001108978,0.4405784286908329,-0.3602393946692418,-0.2836941923574045,-0.3322199827398425,-0.1471305926350979,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,HP Hood LLC,-0.3125271019982937,-0.3931880396721133,-0.0295732790776228,-0.3126046808172182,-0.2836947860332139,-0.3322195630901539,-0.14713089417272,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Meijer, Inc.",-0.3691624262957166,-0.4272751943430251,-0.0723143434202097,-0.3602393946692418,-0.2836946412366113,-0.3322196080491199,-0.1471308923656772,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Eberhard Creamery Inc.,-0.3373050563784163,-0.3973198159958602,-0.2012498875203469,-0.4028599281157893,-0.2836949065781834,-0.3322191122244885,-0.1471307811491428,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"S. M. Flickinger Co., Inc.",-0.3762418418328945,-0.4045504245624173,-0.0580673219726808,-0.3602393946692418,-0.2836950901105101,-0.3322196624084481,-0.1471309010535201,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"The Haagen-Dazs Company, Inc.",-0.2027961611720369,-0.2816300789309478,0.3550963000056592,-0.4329450105486463,-0.2836955438750448,-0.3322200081168592,-0.1471305341642713,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Stater Bros. Markets Inc.,-0.2735903165438155,-0.4324399147477087,0.1271439568451957,-0.3702677554801942,-0.2836937332727056,-0.3322197996198501,-0.1471307577041203,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Big Y Foods, Inc.",-0.351463887452772,-0.3931880396721133,0.0487853388837864,-0.397845747710313,-0.2836950794406165,-0.3322198301457171,-0.1471308088055504,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,The Fred W. Albrecht Grocery Co.,-0.3373050563784163,-0.4365716910714555,-0.1008083863152676,-0.3401826730473372,-0.2836941896756973,-0.3322194426563619,-0.1471308836596462,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Smart & Final Iris Corporation,-0.4257977505931395,-0.3890562633483665,-0.1079318970390321,-0.3928315673048369,-0.2836956964851103,-0.332219676658105,-0.1471309142048637,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Harris-Teeter Inc.,-0.2735903165438155,-0.3931880396721133,0.2126260855303695,-0.4279308301431702,-0.2836944926258113,-0.3322199414982665,-0.1471306445705756,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Meijer, Inc.",-0.3479241796841831,-0.4417364114761392,-0.0010792361825648,-0.3502110338582895,-0.2836941743625134,-0.3322197192684901,-0.1471308815335943,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Entertainment Production House Inc.,-0.3939403806758392,-0.2754324144453275,-0.3558300702260361,-0.2123210727076949,-0.2836966893386987,-0.3322185826924556,-0.1471310933393906,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Bottineau Coop Creamery,-0.4718139515847956,-0.3022889605496822,-0.2311686325601577,-0.4379591909541224,-0.2836969219548517,-0.3322194576303246,-0.1471309032038187,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Meijer, Inc.",-0.3868609651386613,-0.3890562633483665,-0.1079318970390321,-0.305083410209004,-0.2836954064795229,-0.332219564697431,-0.1471309877430535,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Wal-Mart Stores, Inc.",-0.3762418418328945,-0.3849244870246196,-0.0936848755915032,-0.3276472220336468,-0.2836953872161514,-0.3322195725491819,-0.1471309468783118,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Rosa Brothers Milk Company Incorporated,-0.245272654395104,-0.4417364114761392,0.4120843857957751,-0.4479875517650747,-0.2836932771749921,-0.3322201496566905,-0.1471305580389595,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Poulsen Investments, LLC",-0.4080992117501949,-0.4014515923196071,-0.1293024292103256,-0.3276472220336468,-0.2836953851037289,-0.3322195680563089,-0.1471309838906597,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,"Whole Foods Market, Inc.",-0.3408447641470052,-0.3146842895209228,-0.0224497683538583,-0.4179024693322177,-0.2836960105765303,-0.332219653292207,-0.1471307577041606,0
"VANILLA ICE CREAM, VANILLA",Ice Cream & Frozen Yogurt,Ben & Jerry's Homemade Inc.,-0.2594314854694598,-0.3115854572781126,0.205502574806605,-0.4304379203459081,-0.2836955448886912,-0.332219902033009,-0.1471306192978563,0
